stock,open,high,low,close,timestamp
StockX,92.5,624.88,86.86,249.59,2025-04-25 07:23:21.405995563
StockN,169.36,718.86,20.49,673.81,2025-04-25 07:23:21.905995563
StockF,180.08,621.21,39.62,620.84,2025-04-25 07:23:22.405995563
StockZ,913.02,956.73,495.63,933.26,2025-04-25 07:23:22.905995563
StockX,503.91,827.31,317.46,641.68,2025-04-25 07:23:23.405995563
StockI,322.22,987.81,262.36,616.13,2025-04-25 07:23:23.905995563
StockU,380.09,967.85,350.94,768.03,2025-04-25 07:23:24.405995563
StockY,608.42,877.83,271.73,623.05,2025-04-25 07:23:24.905995563
StockP,412.56,840.68,79.59,502.94,2025-04-25 07:23:25.405995563
StockW,187.76,801.5,135.88,194.44,2025-04-25 07:23:25.905995563
StockT,479.18,829.58,392.44,484.91,2025-04-25 07:23:26.405995563
StockE,605.29,908.14,119.48,767.06,2025-04-25 07:23:26.905995563
StockN,226.66,571.57,94.36,442.96,2025-04-25 07:23:27.405995563
StockK,316.16,850.7,169.56,464.52,2025-04-25 07:23:27.905995563
StockJ,608.37,892.83,574.03,868.13,2025-04-25 07:23:28.405995563
StockC,587.95,986.98,193.12,983.99,2025-04-25 07:23:28.905995563
StockA,93.86,616.66,52.9,234.37,2025-04-25 07:23:29.405995563
StockR,479.15,965.02,266.26,681.46,2025-04-25 07:23:29.905995563
StockM,745.06,905.11,163.85,901.01,2025-04-25 07:23:30.405995563
StockB,594.95,966.17,150.51,673.54,2025-04-25 07:23:30.905995563
StockJ,310.3,790.44,196.07,445.24,2025-04-25 07:23:31.405995563
StockJ,808.58,978.03,109.41,952.47,2025-04-25 07:23:31.905995563
StockM,502.34,896.6,253.84,816.38,2025-04-25 07:23:32.405995563
StockE,718.56,826.46,539.32,764.19,2025-04-25 07:23:32.905995563
StockE,632.75,860.97,401.07,713.1,2025-04-25 07:23:33.405995563
StockC,588.65,898.85,346.75,703.37,2025-04-25 07:23:33.905995563
StockS,684.82,986.56,347.86,759.59,2025-04-25 07:23:34.405995563
StockO,508.81,959.8,345.67,860.55,2025-04-25 07:23:34.905995563
StockI,683.3,886.15,481.98,819.15,2025-04-25 07:23:35.405995563
StockH,415.99,896.24,168.97,689.39,2025-04-25 07:23:35.905995563
StockP,249.27,613.69,71.8,594.09,2025-04-25 07:23:36.405995563
StockS,266.57,910.67,61.38,621.27,2025-04-25 07:23:36.905995563
StockQ,693.98,947.6,253.71,857.25,2025-04-25 07:23:37.405995563
StockF,796.47,978.73,583.64,859.12,2025-04-25 07:23:37.905995563
StockI,185.74,960.61,33.55,631.54,2025-04-25 07:23:38.405995563
StockV,511.78,992.15,219.21,908.41,2025-04-25 07:23:38.905995563
StockP,101.3,653.07,44.73,408.92,2025-04-25 07:23:39.405995563
StockR,551.25,939.75,24.27,662.42,2025-04-25 07:23:39.905995563
StockW,553.76,830.11,396.13,806.29,2025-04-25 07:23:40.405995563
StockQ,745.34,950.97,33.77,824.43,2025-04-25 07:23:40.905995563
StockQ,534.14,731.11,283,621.63,2025-04-25 07:23:41.405995563
StockB,593.92,890.15,558.21,861.54,2025-04-25 07:23:41.905995563
StockX,81.49,652.96,76.97,298.17,2025-04-25 07:23:42.405995563
StockH,368.53,896.08,83.77,441.43,2025-04-25 07:23:42.905995563
StockL,725.05,895.2,70.37,879.87,2025-04-25 07:23:43.405995563
StockZ,135.69,981.68,47.86,381.9,2025-04-25 07:23:43.905995563
StockL,218.03,542.28,186.17,313.3,2025-04-25 07:23:44.405995563
StockP,364.58,949.56,312.55,845.04,2025-04-25 07:23:44.905995563
StockK,366.34,919.65,35.49,380.01,2025-04-25 07:23:45.405995563
StockY,322.52,680.17,316.87,337.14,2025-04-25 07:23:45.905995563
StockI,597.6,887.17,485.38,836.27,2025-04-25 07:23:46.405995563
StockW,367.85,649.91,323.63,485.84,2025-04-25 07:23:46.905995563
StockA,526.03,928.34,224.06,907.87,2025-04-25 07:23:47.405995563
StockY,686.51,722.38,67.96,691.92,2025-04-25 07:23:47.905995563
StockI,265.78,535.37,169.36,430.53,2025-04-25 07:23:48.405995563
StockG,438.82,485.04,370.39,463.82,2025-04-25 07:23:48.905995563
StockK,401.85,958,230.74,611.12,2025-04-25 07:23:49.405995563
StockZ,332.76,959.07,273.92,341.28,2025-04-25 07:23:49.905995563
StockT,558.05,848.25,27.13,597.96,2025-04-25 07:23:50.405995563
StockN,254.14,823.5,88.54,593.48,2025-04-25 07:23:50.905995563
StockK,371.97,829.47,293.75,442.88,2025-04-25 07:23:51.405995563
StockP,286.93,921.83,115.3,356.2,2025-04-25 07:23:51.905995563
StockJ,445.43,892.68,244.09,570.34,2025-04-25 07:23:52.405995563
StockJ,427.8,687.87,373.18,481.38,2025-04-25 07:23:52.905995563
StockT,455.26,961.51,205.31,523.79,2025-04-25 07:23:53.405995563
StockR,435.16,681.16,261.25,568.96,2025-04-25 07:23:53.905995563
StockG,39.65,476.69,30.13,473.28,2025-04-25 07:23:54.405995563
StockR,568.02,960.75,492.63,801.18,2025-04-25 07:23:54.905995563
StockW,290.21,436.45,153.22,414.52,2025-04-25 07:23:55.405995563
StockC,354.47,813.37,24.44,625.25,2025-04-25 07:23:55.905995563
StockQ,768.27,833.98,565.18,774.29,2025-04-25 07:23:56.405995563
StockH,769.14,909.82,528.33,862.47,2025-04-25 07:23:56.905995563
StockN,712.31,851.59,551.06,830.56,2025-04-25 07:23:57.405995563
StockN,331.6,759.56,205.42,498.62,2025-04-25 07:23:57.905995563
StockQ,499.93,674.59,90.48,672.79,2025-04-25 07:23:58.405995563
StockU,482.63,869.34,448.3,649.95,2025-04-25 07:23:58.905995563
StockP,411.47,900.47,406.41,731.42,2025-04-25 07:23:59.405995563
StockF,221.64,855.67,95.18,302.34,2025-04-25 07:23:59.905995563
StockP,387.7,573.22,328.38,505.3,2025-04-25 07:24:00.405995563
StockC,648.14,950.84,498.94,892.25,2025-04-25 07:24:00.905995563
StockG,263.38,494.76,239.43,267.42,2025-04-25 07:24:01.405995563
StockI,532.25,800.41,281,660.07,2025-04-25 07:24:01.905995563
StockZ,647.34,666.32,218.42,654.84,2025-04-25 07:24:02.405995563
StockB,783.28,972.24,137.81,787.18,2025-04-25 07:24:02.905995563
StockO,463.72,881.21,284.5,803.02,2025-04-25 07:24:03.405995563
StockV,549.13,765.65,468.45,610.24,2025-04-25 07:24:03.905995563
StockF,216.03,609.84,74.82,578.58,2025-04-25 07:24:04.405995563
StockM,468.24,948.51,183.42,522.84,2025-04-25 07:24:04.905995563
StockN,682.1,950.52,90.08,697.08,2025-04-25 07:24:05.405995563
StockD,802.25,985,470.13,844.65,2025-04-25 07:24:05.905995563
StockO,633.73,995.26,120.34,759.44,2025-04-25 07:24:06.405995563
StockW,343.9,491.54,334.23,368.65,2025-04-25 07:24:06.905995563
StockW,699.21,868.85,464.55,742.07,2025-04-25 07:24:07.405995563
StockG,157.67,822.33,47.26,584.14,2025-04-25 07:24:07.905995563
StockZ,459.95,869.11,192.99,512.9,2025-04-25 07:24:08.405995563
StockO,570.52,736,197.23,593.45,2025-04-25 07:24:08.905995563
StockF,116.9,876.18,53.42,419.6,2025-04-25 07:24:09.405995563
StockY,760.97,928.03,259.87,794.86,2025-04-25 07:24:09.905995563
StockF,533.78,842.85,328.25,728.61,2025-04-25 07:24:10.405995563
StockD,446.67,593.2,119.89,486.19,2025-04-25 07:24:10.905995563
StockN,625.97,760.28,49.78,629.71,2025-04-25 07:24:11.405995563
StockZ,248.84,884.65,5.71,608.31,2025-04-25 07:24:11.905995563
StockU,104.55,480.64,83.23,210.09,2025-04-25 07:24:12.405995563
StockK,528.15,987.29,183.96,730.46,2025-04-25 07:24:12.905995563
StockP,229.44,594.48,44.42,396.8,2025-04-25 07:24:13.405995563
StockR,316.46,643.26,156.8,621.98,2025-04-25 07:24:13.905995563
StockP,502.55,856.69,322.81,628.31,2025-04-25 07:24:14.405995563
StockM,654.91,982.89,462.04,663.26,2025-04-25 07:24:14.905995563
StockH,288.03,647.16,78.76,618.28,2025-04-25 07:24:15.405995563
StockS,152.35,981.06,78.56,499.14,2025-04-25 07:24:15.905995563
StockP,404.77,943.34,320.53,789.53,2025-04-25 07:24:16.405995563
StockR,153.88,437.39,6.46,368.66,2025-04-25 07:24:16.905995563
StockC,479.28,639.5,306.45,518.63,2025-04-25 07:24:17.405995563
StockT,238.75,541.07,220.17,392.67,2025-04-25 07:24:17.905995563
StockO,259.54,719.86,182.9,683.23,2025-04-25 07:24:18.405995563
StockF,206.72,787.82,205.93,653.07,2025-04-25 07:24:18.905995563
StockW,236.19,884.9,19.34,383.95,2025-04-25 07:24:19.405995563
StockT,565.28,823.93,41.73,743.3,2025-04-25 07:24:19.905995563
StockU,337.03,802.68,175.92,411.63,2025-04-25 07:24:20.405995563
StockT,70.31,653.81,16.31,148.82,2025-04-25 07:24:20.905995563
StockZ,437.43,924.79,240.2,637.29,2025-04-25 07:24:21.405995563
StockO,791.27,993.61,13.32,872.66,2025-04-25 07:24:21.905995563
StockE,129.21,701.73,72.02,454.18,2025-04-25 07:24:22.405995563
StockY,171.38,724.18,163.98,410.08,2025-04-25 07:24:22.905995563
StockF,568.01,966.96,414.85,832.86,2025-04-25 07:24:23.405995563
StockU,346.28,732.1,191.06,483.31,2025-04-25 07:24:23.905995563
StockW,314.05,846.52,169.23,506.03,2025-04-25 07:24:24.405995563
StockE,473.42,992.55,91.13,900.05,2025-04-25 07:24:24.905995563
StockA,597.07,891.24,597.01,856.37,2025-04-25 07:24:25.405995563
StockQ,78.94,966.99,2.55,867.48,2025-04-25 07:24:25.905995563
StockP,484,741.43,415.95,652.26,2025-04-25 07:24:26.405995563
StockD,468.3,749.27,242.97,712.41,2025-04-25 07:24:26.905995563
StockK,231.06,612.69,17.13,320.04,2025-04-25 07:24:27.405995563
StockS,576.42,879.15,457.3,846.73,2025-04-25 07:24:27.905995563
StockV,321.39,804.75,182.34,704.46,2025-04-25 07:24:28.405995563
StockU,543.74,906.67,514.09,663.28,2025-04-25 07:24:28.905995563
StockI,321.15,399.39,86.81,389.49,2025-04-25 07:24:29.405995563
StockY,319.62,541.81,263.42,481.61,2025-04-25 07:24:29.905995563
StockY,359.11,996.71,115.59,722.84,2025-04-25 07:24:30.405995563
StockH,117.15,597.14,101.41,449.37,2025-04-25 07:24:30.905995563
StockE,224.28,589.05,131.62,583.54,2025-04-25 07:24:31.405995563
StockP,772.24,930.66,55.7,798.76,2025-04-25 07:24:31.905995563
StockI,156.93,630.8,66.66,542.85,2025-04-25 07:24:32.405995563
StockW,126.31,861.94,89.17,565.36,2025-04-25 07:24:32.905995563
StockT,539.08,738.78,252.74,558.31,2025-04-25 07:24:33.405995563
StockO,175.92,947,154.81,598.97,2025-04-25 07:24:33.905995563
StockZ,90.74,918.84,27.89,333.11,2025-04-25 07:24:34.405995563
StockW,448.76,931.66,229.33,635.43,2025-04-25 07:24:34.905995563
StockU,327.16,952.96,200.77,631.67,2025-04-25 07:24:35.405995563
StockC,490.25,955.6,84.27,773.83,2025-04-25 07:24:35.905995563
StockL,373.93,960.58,155.78,862.08,2025-04-25 07:24:36.405995563
StockV,335.55,978.97,92.7,800.57,2025-04-25 07:24:36.905995563
StockB,658.58,842.75,330.8,749.77,2025-04-25 07:24:37.405995563
StockO,370.61,945.78,167.28,883,2025-04-25 07:24:37.905995563
StockP,477.39,915.66,126.04,596.79,2025-04-25 07:24:38.405995563
StockF,480.66,924.97,100.57,731.95,2025-04-25 07:24:38.905995563
StockE,210.76,681.4,148.33,487.92,2025-04-25 07:24:39.405995563
StockF,304.92,871.63,66.48,391.8,2025-04-25 07:24:39.905995563
StockD,528.04,771.38,76.16,528.41,2025-04-25 07:24:40.405995563
StockY,603.97,992.98,180.47,669.3,2025-04-25 07:24:40.905995563
StockM,380.94,599.55,199.89,438.61,2025-04-25 07:24:41.405995563
StockD,127.52,943.88,47.75,735.83,2025-04-25 07:24:41.905995563
StockF,229.57,883,178.12,723.52,2025-04-25 07:24:42.405995563
StockP,569.69,788.58,5.99,645.96,2025-04-25 07:24:42.905995563
StockF,512.71,919.09,113.63,639.23,2025-04-25 07:24:43.405995563
StockW,499.49,808.53,432.31,556.86,2025-04-25 07:24:43.905995563
StockG,574.17,756.94,448.91,623.66,2025-04-25 07:24:44.405995563
StockP,700.51,896.23,29.69,882.7,2025-04-25 07:24:44.905995563
StockD,445.79,912.89,360.57,865.99,2025-04-25 07:24:45.405995563
StockA,557.34,756.47,434.89,684.03,2025-04-25 07:24:45.905995563
StockU,433.39,614.92,28.89,612.33,2025-04-25 07:24:46.405995563
StockN,621.97,794.71,12.06,649.29,2025-04-25 07:24:46.905995563
StockF,362.4,976.03,315,813.67,2025-04-25 07:24:47.405995563
StockT,211.83,513.74,166.82,334.9,2025-04-25 07:24:47.905995563
StockF,419.71,680.73,211.49,675.4,2025-04-25 07:24:48.405995563
StockL,578.51,926.08,258.87,657.29,2025-04-25 07:24:48.905995563
StockD,500.63,765.97,159.25,624.72,2025-04-25 07:24:49.405995563
StockY,487.5,974.24,351.52,658.24,2025-04-25 07:24:49.905995563
StockL,490.28,974.69,444.68,856.31,2025-04-25 07:24:50.405995563
StockP,372.33,770.09,291.38,436.91,2025-04-25 07:24:50.905995563
StockQ,245.94,766.54,81.57,407.33,2025-04-25 07:24:51.405995563
StockB,334.31,820.27,29.1,486.52,2025-04-25 07:24:51.905995563
StockR,251.97,619.12,93.97,573.45,2025-04-25 07:24:52.405995563
StockX,138.33,920.33,119.48,557.86,2025-04-25 07:24:52.905995563
StockM,546.77,990.61,21.85,898.83,2025-04-25 07:24:53.405995563
StockQ,598.21,934.14,175.07,645.76,2025-04-25 07:24:53.905995563
StockG,815.64,996.25,232.42,894.94,2025-04-25 07:24:54.405995563
StockC,171.4,829.96,29.66,658.16,2025-04-25 07:24:54.905995563
StockP,610.71,885.09,145.04,663.7,2025-04-25 07:24:55.405995563
StockE,188.91,622.45,72.11,338.49,2025-04-25 07:24:55.905995563
StockN,702.18,791.63,425.4,724.84,2025-04-25 07:24:56.405995563
StockA,631.2,946.02,161.65,709.92,2025-04-25 07:24:56.905995563
StockR,690.18,816.23,432.33,815.56,2025-04-25 07:24:57.405995563
StockM,284.29,549.04,248.02,537.27,2025-04-25 07:24:57.905995563
StockV,283.78,844.83,30.7,699.37,2025-04-25 07:24:58.405995563
StockE,315.82,926.4,41.28,395.58,2025-04-25 07:24:58.905995563
StockO,699.53,971.18,166.84,919.94,2025-04-25 07:24:59.405995563
StockF,301.97,934.99,105.3,904.26,2025-04-25 07:24:59.905995563
StockR,199.75,658.32,190.38,550.52,2025-04-25 07:25:00.405995563
StockE,315.52,946.41,141.89,681.06,2025-04-25 07:25:00.905995563
StockB,389.34,937.9,195.64,834.6,2025-04-25 07:25:01.405995563
StockX,510.65,944.2,378.74,866.25,2025-04-25 07:25:01.905995563
StockE,542.06,883.64,418.55,815.87,2025-04-25 07:25:02.405995563
StockF,224.18,734.73,76.8,468.1,2025-04-25 07:25:02.905995563
StockW,497.53,947.57,142.58,501.22,2025-04-25 07:25:03.405995563
StockP,789.06,811.1,141.65,806.56,2025-04-25 07:25:03.905995563
StockV,109.09,589.99,87.74,515.67,2025-04-25 07:25:04.405995563
StockK,582.72,986.86,331.9,596.12,2025-04-25 07:25:04.905995563
StockH,618.1,998.14,434.95,916.14,2025-04-25 07:25:05.405995563
StockX,521.58,761.67,461.16,562.02,2025-04-25 07:25:05.905995563
StockC,240.95,863.94,240.46,809.05,2025-04-25 07:25:06.405995563
StockH,494.25,971.81,54.45,803.64,2025-04-25 07:25:06.905995563
StockY,481.64,845.05,360.66,712.08,2025-04-25 07:25:07.405995563
StockC,419.79,892.11,212.35,614.45,2025-04-25 07:25:07.905995563
StockJ,596.97,714.97,508.06,645.37,2025-04-25 07:25:08.405995563
StockP,321.13,777.68,203.79,570.85,2025-04-25 07:25:08.905995563
StockN,408,867.58,158.6,422.34,2025-04-25 07:25:09.405995563
StockI,478,633.09,242.8,541.67,2025-04-25 07:25:09.905995563
StockN,88.48,741.43,84.72,156.5,2025-04-25 07:25:10.405995563
StockH,280.76,536.77,78.27,312.35,2025-04-25 07:25:10.905995563
StockV,633,977.23,595.68,811.51,2025-04-25 07:25:11.405995563
StockW,371.94,972.43,6.41,390.69,2025-04-25 07:25:11.905995563
StockW,616.11,995.8,282.78,649.85,2025-04-25 07:25:12.405995563
StockL,554.33,939.6,338.95,849.58,2025-04-25 07:25:12.905995563
StockY,775.82,904.38,453.66,866.97,2025-04-25 07:25:13.405995563
StockI,479.78,945.88,137.31,889.08,2025-04-25 07:25:13.905995563
StockG,158.18,908.64,18.7,310.59,2025-04-25 07:25:14.405995563
StockE,372.88,554.23,361.79,516.62,2025-04-25 07:25:14.905995563
StockS,516.94,959.42,361.77,601.99,2025-04-25 07:25:15.405995563
StockI,472.84,948.26,197.79,902.67,2025-04-25 07:25:15.905995563
StockC,533.7,987.66,469.35,824.46,2025-04-25 07:25:16.405995563
StockJ,538.42,769.86,484.49,546.4,2025-04-25 07:25:16.905995563
StockQ,430,809.04,20.85,457.57,2025-04-25 07:25:17.405995563
StockV,181.63,782.82,65.12,279.63,2025-04-25 07:25:17.905995563
StockS,726.59,846.6,157.51,825.64,2025-04-25 07:25:18.405995563
StockC,563.51,720.14,353.34,565.63,2025-04-25 07:25:18.905995563
StockZ,659.5,838.24,139.18,744.33,2025-04-25 07:25:19.405995563
StockQ,361.09,933.28,310.83,464.73,2025-04-25 07:25:19.905995563
StockY,220.04,970.24,27.51,246.53,2025-04-25 07:25:20.405995563
StockI,436.55,956.19,145.94,803.77,2025-04-25 07:25:20.905995563
StockW,299.84,696.36,102.92,327.65,2025-04-25 07:25:21.405995563
StockY,611.86,966.64,484.89,644.81,2025-04-25 07:25:21.905995563
StockT,571.96,963.03,505.46,792.94,2025-04-25 07:25:22.405995563
StockS,375.68,740.72,154.36,613.95,2025-04-25 07:25:22.905995563
StockS,276.13,901.71,84.89,780.75,2025-04-25 07:25:23.405995563
StockH,694.24,942.35,592.08,727.2,2025-04-25 07:25:23.905995563
StockV,625.98,691.24,94.89,670.29,2025-04-25 07:25:24.405995563
StockI,190.99,703.37,155.13,596.57,2025-04-25 07:25:24.905995563
StockV,380.43,742.36,60.34,399.65,2025-04-25 07:25:25.405995563
StockF,92.81,958.92,90.66,271,2025-04-25 07:25:25.905995563
StockS,409.45,991.54,65.45,495.38,2025-04-25 07:25:26.405995563
StockX,573.56,923.19,532.51,696,2025-04-25 07:25:26.905995563
StockK,269.59,975.31,141.41,923.77,2025-04-25 07:25:27.405995563
StockI,365.5,651.83,12.79,647.29,2025-04-25 07:25:27.905995563
StockM,799.31,915.11,14.98,907.09,2025-04-25 07:25:28.405995563
StockX,314.52,809.39,255.8,449.68,2025-04-25 07:25:28.905995563
StockI,389.43,905.4,78.07,900.14,2025-04-25 07:25:29.405995563
StockW,510.71,820.76,82.58,607.16,2025-04-25 07:25:29.905995563
StockY,94.81,999.22,63.37,97.35,2025-04-25 07:25:30.405995563
StockR,615.3,743.94,561.39,742,2025-04-25 07:25:30.905995563
StockF,363.88,989.25,79.76,950.82,2025-04-25 07:25:31.405995563
StockD,150.99,587.39,92.78,494.54,2025-04-25 07:25:31.905995563
StockM,300.06,546.97,154.41,515.57,2025-04-25 07:25:32.405995563
StockV,334.97,772.94,20.94,608.14,2025-04-25 07:25:32.905995563
StockK,467.98,922.19,30.86,798.21,2025-04-25 07:25:33.405995563
StockV,397.02,586.66,109.98,531.77,2025-04-25 07:25:33.905995563
StockC,140.2,985.08,106.6,179.95,2025-04-25 07:25:34.405995563
StockO,302.38,656.44,163.42,533.03,2025-04-25 07:25:34.905995563
StockM,306.46,993.68,75.84,493.72,2025-04-25 07:25:35.405995563
StockT,335.11,990.79,10.73,879.54,2025-04-25 07:25:35.905995563
StockM,170.78,719.17,10.91,644.63,2025-04-25 07:25:36.405995563
StockG,458.3,873.81,291.97,816.9,2025-04-25 07:25:36.905995563
StockV,413.95,911.37,115.81,905.92,2025-04-25 07:25:37.405995563
StockK,261.84,801.65,180.27,531.11,2025-04-25 07:25:37.905995563
StockD,324.22,763.09,147.92,442.44,2025-04-25 07:25:38.405995563
StockS,463.01,688.91,360.25,541.95,2025-04-25 07:25:38.905995563
StockD,755.89,921.92,233.72,773.7,2025-04-25 07:25:39.405995563
StockE,433.6,829.83,52.9,566.99,2025-04-25 07:25:39.905995563
StockY,377.32,921.42,155.33,607.77,2025-04-25 07:25:40.405995563
StockR,325.95,967.29,308.48,699.53,2025-04-25 07:25:40.905995563
StockL,324.85,900.04,55.71,422.69,2025-04-25 07:25:41.405995563
StockZ,964.66,991.38,904.78,974.45,2025-04-25 07:25:41.905995563
StockR,419.84,623.5,64.36,500.06,2025-04-25 07:25:42.405995563
StockW,245.25,543.64,185.43,430.66,2025-04-25 07:25:42.905995563
StockO,128.93,765.01,20.41,375.35,2025-04-25 07:25:43.405995563
StockC,418.28,955.25,328.73,469.38,2025-04-25 07:25:43.905995563
StockN,411.8,605.31,141.27,548.18,2025-04-25 07:25:44.405995563
StockO,552.67,994.73,485.88,765.09,2025-04-25 07:25:44.905995563
StockR,287.84,893.89,272.66,849.27,2025-04-25 07:25:45.405995563
StockM,126.86,663.51,94.74,521.71,2025-04-25 07:25:45.905995563
StockV,487.55,888.98,275.88,622.78,2025-04-25 07:25:46.405995563
StockG,613.25,764.11,572.35,624.56,2025-04-25 07:25:46.905995563
StockZ,128.22,653.42,49.9,521.88,2025-04-25 07:25:47.405995563
StockD,171.67,953.05,37.52,900.06,2025-04-25 07:25:47.905995563
StockU,707.98,966.04,444.77,781.91,2025-04-25 07:25:48.405995563
StockQ,376.23,997.08,272.7,703.34,2025-04-25 07:25:48.905995563
StockE,307.66,461.96,280.73,309.5,2025-04-25 07:25:49.405995563
StockD,411.76,848.43,399.76,670.74,2025-04-25 07:25:49.905995563
StockS,205.01,987.14,110.36,591.82,2025-04-25 07:25:50.405995563
StockU,768.3,926.77,369.51,848.58,2025-04-25 07:25:50.905995563
StockI,392.25,504.68,132.85,481.09,2025-04-25 07:25:51.405995563
StockG,294.18,880.48,96.91,345.89,2025-04-25 07:25:51.905995563
StockF,836.96,981.71,695.36,887.83,2025-04-25 07:25:52.405995563
StockP,611.12,935.35,447.18,805.7,2025-04-25 07:25:52.905995563
StockZ,87.8,684.75,14.24,223.54,2025-04-25 07:25:53.405995563
StockS,101.7,607.38,44.97,572.66,2025-04-25 07:25:53.905995563
StockC,685.95,821.35,65.73,775.75,2025-04-25 07:25:54.405995563
StockG,471.33,619.42,430.88,616.78,2025-04-25 07:25:54.905995563
StockO,560.31,801.04,179.9,704.63,2025-04-25 07:25:55.405995563
StockQ,778.35,926.52,156.09,783.89,2025-04-25 07:25:55.905995563
StockU,332.23,711.61,112.47,512.3,2025-04-25 07:25:56.405995563
StockO,639.63,681.65,77.06,671.66,2025-04-25 07:25:56.905995563
StockQ,680.42,942.84,32.67,818.33,2025-04-25 07:25:57.405995563
StockP,638.77,878.53,164.73,669.19,2025-04-25 07:25:57.905995563
StockY,242.21,988.04,59.13,250.79,2025-04-25 07:25:58.405995563
StockD,475.33,889.56,230.57,830.37,2025-04-25 07:25:58.905995563
StockB,690,860.66,398.48,795.87,2025-04-25 07:25:59.405995563
StockV,394.97,861.39,227.66,755.64,2025-04-25 07:25:59.905995563
StockA,553.77,867.7,367.91,691.32,2025-04-25 07:26:00.405995563
StockB,362.46,811.39,66.97,531.47,2025-04-25 07:26:00.905995563
StockR,228.05,783.82,171.6,380.14,2025-04-25 07:26:01.405995563
StockB,170.03,348.86,125.7,271.72,2025-04-25 07:26:01.905995563
StockO,260.72,428.77,20.67,294.22,2025-04-25 07:26:02.405995563
StockH,280.13,783.14,137.2,569.43,2025-04-25 07:26:02.905995563
StockP,500.74,735.09,155.68,599.8,2025-04-25 07:26:03.405995563
StockW,197.27,474.99,54.59,240.71,2025-04-25 07:26:03.905995563
StockO,444.24,724.97,294.75,554.82,2025-04-25 07:26:04.405995563
StockD,187.3,899.94,104.31,612.89,2025-04-25 07:26:04.905995563
StockW,118.74,727.31,52.79,658.35,2025-04-25 07:26:05.405995563
StockP,724.07,867.48,614.55,771.93,2025-04-25 07:26:05.905995563
StockV,501.8,785.57,97.23,629.22,2025-04-25 07:26:06.405995563
StockE,245.86,802.39,210.68,627.43,2025-04-25 07:26:06.905995563
StockU,345.24,979.6,15.77,383.38,2025-04-25 07:26:07.405995563
StockZ,813.83,902.64,68.4,832.59,2025-04-25 07:26:07.905995563
StockE,386.52,639.57,311.6,616.05,2025-04-25 07:26:08.405995563
StockP,213.44,970.73,108.04,399,2025-04-25 07:26:08.905995563
StockT,558.31,783.17,485.85,731.55,2025-04-25 07:26:09.405995563
StockD,551.43,890.19,302.81,699.99,2025-04-25 07:26:09.905995563
StockR,324.85,850.4,40.45,431.7,2025-04-25 07:26:10.405995563
StockH,193.6,604.54,167.31,589.8,2025-04-25 07:26:10.905995563
StockH,306.25,928.22,123.03,582.38,2025-04-25 07:26:11.405995563
StockW,502.12,987.47,267.64,609.19,2025-04-25 07:26:11.905995563
StockD,406.43,565.96,237.46,481.83,2025-04-25 07:26:12.405995563
StockF,496.67,994.74,149.87,842.21,2025-04-25 07:26:12.905995563
StockF,518.33,944.24,54.51,553.54,2025-04-25 07:26:13.405995563
StockF,584.57,851.68,339.86,778.41,2025-04-25 07:26:13.905995563
StockH,405.29,711.12,317.91,551.31,2025-04-25 07:26:14.405995563
StockI,736.56,966.52,52.09,895.13,2025-04-25 07:26:14.905995563
StockA,320.8,675.42,154.02,662.78,2025-04-25 07:26:15.405995563
StockQ,19.15,670.38,5.1,262.23,2025-04-25 07:26:15.905995563
StockR,362.19,827.64,319.14,713.62,2025-04-25 07:26:16.405995563
StockQ,309.37,574.81,281.5,516,2025-04-25 07:26:16.905995563
StockR,450.42,943.31,215.51,796.99,2025-04-25 07:26:17.405995563
StockF,460.52,728.95,455.21,524.29,2025-04-25 07:26:17.905995563
StockZ,180.87,771.04,71.9,656,2025-04-25 07:26:18.405995563
StockC,419.31,648.39,246.24,591.16,2025-04-25 07:26:18.905995563
StockS,482.54,671.54,86.51,535.23,2025-04-25 07:26:19.405995563
StockK,760.28,855.5,460.15,840.12,2025-04-25 07:26:19.905995563
StockN,137.9,551.91,44.21,368.48,2025-04-25 07:26:20.405995563
StockJ,410.4,946.34,29.83,897.36,2025-04-25 07:26:20.905995563
StockG,388.45,860.5,93.1,400.6,2025-04-25 07:26:21.405995563
StockK,355.05,548.1,208.08,383.45,2025-04-25 07:26:21.905995563
StockN,39.63,330.13,1.18,299.42,2025-04-25 07:26:22.405995563
StockO,318.52,580.6,151.78,474.15,2025-04-25 07:26:22.905995563
StockJ,409.5,743.23,276.38,669.9,2025-04-25 07:26:23.405995563
StockJ,606.73,891.52,453.3,864.19,2025-04-25 07:26:23.905995563
StockT,442.08,934.16,386.2,690.8,2025-04-25 07:26:24.405995563
StockG,288.48,910.18,230.37,417.55,2025-04-25 07:26:24.905995563
StockE,448.96,821.32,230.89,708.61,2025-04-25 07:26:25.405995563
StockZ,157.81,321.39,125.12,264.11,2025-04-25 07:26:25.905995563
StockF,204.22,763.83,66.04,505.13,2025-04-25 07:26:26.405995563
StockT,159.04,294.15,71.82,162.01,2025-04-25 07:26:26.905995563
StockC,414.82,736.63,26.75,673.21,2025-04-25 07:26:27.405995563
StockN,186.5,414.38,132.64,354.84,2025-04-25 07:26:27.905995563
StockB,481.32,941.02,389.97,819.52,2025-04-25 07:26:28.405995563
StockW,75.71,751.26,46.5,625.52,2025-04-25 07:26:28.905995563
StockC,404.04,461.95,59.09,410.28,2025-04-25 07:26:29.405995563
StockR,124.67,995.71,42.94,419.83,2025-04-25 07:26:29.905995563
