stock,open,high,low,close,timestampStockI,285.12,738.83,5.72,382.12,2025-04-23 08:03:24.933854447
StockR,195.64,692.02,31.72,201.36,2025-06-19 01:21:33.933854447
StockN,563.92,651.2,173.63,600.86,2025-06-19 01:58:27.933854447
StockH,441.41,491.33,69.19,453.84,2025-06-19 02:35:22.433854447
StockR,638.24,852.6,423.16,839.48,2025-06-19 03:12:17.433854447
StockC,62.41,728.6,39.3,573.62,2025-06-19 03:49:12.933854447
StockG,223.94,928.68,169.93,634.44,2025-06-19 04:26:08.933854447
StockD,322.59,892.58,278.68,617.01,2025-06-19 05:03:05.433854447
StockU,346.42,807.51,72.84,793.15,2025-06-19 05:40:02.433854447
StockP,421.27,847.95,253.43,697.22,2025-06-19 06:16:59.933854447
StockU,207.46,864.21,181.6,690.66,2025-06-19 06:53:57.933854447
StockP,399.31,924.54,11.21,820.41,2025-06-19 07:30:56.433854447
StockI,506.4,795.85,445.23,600.82,2025-06-19 08:07:55.433854447
StockH,392.97,811.06,100.76,743.96,2025-06-19 08:44:54.933854447
StockX,792.58,867.74,431.2,814.05,2025-06-19 09:21:54.933854447
StockQ,362.55,919.48,134.01,826.65,2025-06-19 09:58:55.433854447
StockL,649.09,778.69,267.93,706.66,2025-06-19 10:35:56.433854447
StockV,640.55,844.07,222.26,803.97,2025-06-19 11:12:57.933854447
StockG,471.24,821.72,428.45,544.92,2025-06-19 11:49:59.933854447
StockY,135.38,801.47,38.89,488.79,2025-06-19 12:27:02.433854447
StockE,118.07,678.07,55,526.61,2025-06-19 13:04:05.433854447
StockC,485.09,757.15,98.19,609.79,2025-06-19 13:41:08.933854447
StockD,659.43,975.65,618.92,699.84,2025-06-19 14:18:12.933854447
StockG,345.16,850.22,62.86,805.67,2025-06-19 14:55:17.433854447
StockO,486.92,990.75,179.54,497.23,2025-06-19 15:32:22.433854447
StockH,334.47,737.21,62.02,466.1,2025-06-19 16:09:27.933854447
StockE,291.15,902.56,36.06,866.44,2025-06-19 16:46:33.933854447
StockH,756.3,840.42,24.3,777.52,2025-06-19 17:23:40.433854447
StockL,715.56,790.05,647.03,776.5,2025-06-19 18:00:47.433854447
StockV,380.56,915.23,187.62,684.99,2025-06-19 18:37:54.933854447
StockC,599.01,971.84,24.01,677.32,2025-06-19 19:15:02.933854447
StockQ,553.46,852.1,108.52,680.86,2025-06-19 19:52:11.433854447
StockB,155.39,927.11,16.26,317.92,2025-06-19 20:29:20.433854447
StockY,435.83,861.76,71.23,546.51,2025-06-19 21:06:29.933854447
StockZ,401.22,786.64,16.62,530.59,2025-06-19 21:43:39.933854447
StockJ,652.71,741.44,356.29,739.68,2025-06-19 22:20:50.433854447
StockU,494.77,847.08,68.97,542.58,2025-06-19 22:58:01.433854447
StockL,457.02,740.08,91.29,571.03,2025-06-19 23:35:12.933854447
StockW,402.98,871.88,109.99,864.95,2025-06-20 00:12:24.933854447
StockH,391.56,980.73,296.14,580.49,2025-06-20 00:49:37.433854447
StockO,453.01,735.84,44.84,621.92,2025-06-20 01:26:50.433854447
StockM,982.35,997.02,189.77,996.41,2025-06-20 02:04:03.933854447
StockJ,286.46,942.25,103.7,551.93,2025-06-20 02:41:17.933854447
StockY,260.61,498.49,149.84,497.64,2025-06-20 03:18:32.433854447
StockW,381.37,913.14,153.38,483.15,2025-06-20 03:55:47.433854447
StockJ,474.64,898.77,43.61,545.24,2025-06-20 04:33:02.933854447
StockF,218.39,674.51,36.28,434.66,2025-06-20 05:10:18.933854447
StockD,670.4,903.18,453.45,741.24,2025-06-20 05:47:35.433854447
StockK,814.49,880.27,153.24,821.07,2025-06-20 06:24:52.433854447
StockJ,713.98,958.05,459.45,923.19,2025-06-20 07:02:09.933854447
StockM,342.4,724.67,201.05,468,2025-06-20 07:39:27.933854447
StockF,360.72,932.97,62.86,564.4,2025-06-20 08:16:46.433854447
StockM,627.36,756.01,263.34,708.75,2025-06-20 08:54:05.433854447
StockU,510.63,603.91,459.64,523.38,2025-06-20 09:31:24.933854447
StockP,172.83,471.21,151.48,328.58,2025-06-20 10:08:44.933854447
StockT,485.09,636.98,259.59,558.99,2025-06-20 10:46:05.433854447
StockE,327.8,957.79,311.83,941.13,2025-06-20 11:23:26.433854447
StockC,111.05,776.07,2.31,480.1,2025-06-20 12:00:47.933854447
StockS,467.31,709.83,456.54,511.51,2025-06-20 12:38:09.933854447
StockR,352.76,719.76,306.54,660.67,2025-06-20 13:15:32.433854447
StockA,147.69,916.64,5.68,574.14,2025-06-20 13:52:55.433854447
StockC,89.36,346.95,65.74,162.82,2025-06-20 14:30:18.933854447
StockZ,128.87,580.72,62.85,540.2,2025-06-20 15:07:42.933854447
StockL,614.57,822.67,353.94,624.29,2025-06-20 15:45:07.433854447
StockX,432.44,552.97,244.06,541.16,2025-06-20 16:22:32.433854447
StockJ,430.54,996.13,213.82,733.37,2025-06-20 16:59:57.933854447
StockK,587.15,800.39,516.26,699.74,2025-06-20 17:37:23.933854447
StockJ,135.25,761.72,102.13,318.67,2025-06-20 18:14:50.433854447
StockH,587.03,783.45,508.81,719.47,2025-06-20 18:52:17.433854447
StockP,406.23,963.97,20.83,909.18,2025-06-20 19:29:44.933854447
StockT,129.05,545.59,56.8,327.32,2025-06-20 20:07:12.933854447
StockF,332.18,577.94,268.3,374.17,2025-06-20 20:44:41.433854447
StockB,546.47,864.06,518.52,629.84,2025-06-20 21:22:10.433854447
StockP,365.24,859.59,142.65,813.78,2025-06-20 21:59:39.933854447
StockT,226.22,904.38,18.1,432.73,2025-06-20 22:37:09.933854447
StockF,443.96,993.98,304.34,729.73,2025-06-20 23:14:40.433854447
StockW,183.28,885.31,175.09,542.16,2025-06-20 23:52:11.433854447
StockQ,748.02,929.57,50.31,844.97,2025-06-21 00:29:42.933854447
StockG,431.6,965.75,406.58,717.97,2025-06-21 01:07:14.933854447
StockW,310.13,961.23,204.8,406.4,2025-06-21 01:44:47.433854447
StockA,481.52,984.92,129.47,588.55,2025-06-21 02:22:20.433854447
StockX,551.43,910.35,309.4,584.77,2025-06-21 02:59:53.933854447
StockM,807.04,928.04,624.05,818.62,2025-06-21 03:37:27.933854447
StockP,219.44,814.47,156.62,458.46,2025-06-21 04:15:02.433854447
StockS,147.62,597.19,65.9,344.89,2025-06-21 04:52:37.433854447
StockK,444.96,567.73,74.29,467.57,2025-06-21 05:30:12.933854447
StockO,614.92,986.8,120.07,818.1,2025-06-21 06:07:48.933854447
StockG,507.03,940.01,16.93,590.93,2025-06-21 06:45:25.433854447
StockV,24.32,663.38,2.33,215.15,2025-06-21 07:23:02.433854447
StockE,274.04,621.75,239.54,327.37,2025-06-21 08:00:39.933854447
StockB,529.03,937.1,34.38,537.91,2025-06-21 08:38:17.933854447
StockM,475.05,673.3,150.99,641.27,2025-06-21 09:15:56.433854447
StockT,555.6,814.5,36.18,724.97,2025-06-21 09:53:35.433854447
StockQ,457.53,522.89,140.27,498.32,2025-06-21 10:31:14.933854447
StockK,258.84,994.9,51.26,943.14,2025-06-21 11:08:54.933854447
StockI,517.15,591.74,348.24,591.41,2025-06-21 11:46:35.433854447
StockM,513.04,854.38,215.83,841.55,2025-06-21 12:24:16.433854447
StockB,361.83,923.16,268.62,634.3,2025-06-21 13:01:57.933854447
StockM,151.32,705.71,28.02,615.78,2025-06-21 13:39:39.933854447
StockQ,675.86,935.69,216.07,817.47,2025-06-21 14:17:22.433854447
StockM,723.27,972.5,271.36,771.66,2025-06-21 14:55:05.433854447
StockT,506.61,985.49,368.61,920.85,2025-06-21 15:32:48.933854447
StockY,76.83,774.19,23.32,250.78,2025-06-21 16:10:32.933854447
StockI,885.19,962.48,31.1,931.16,2025-06-21 16:48:17.433854447
StockI,286.04,697.24,234.82,437.7,2025-06-21 17:26:02.433854447
StockI,436.82,993.04,424.25,732.47,2025-06-21 18:03:47.933854447
StockR,255.64,878.98,190.43,347.17,2025-06-21 18:41:33.933854447
StockN,408.81,682.17,340.91,633.15,2025-06-21 19:19:20.433854447
StockE,240.01,828.2,101.56,457.6,2025-06-21 19:57:07.433854447
StockM,692.73,818.6,289.14,716.71,2025-06-21 20:34:54.933854447
StockL,428.52,825.56,411.71,807.09,2025-06-21 21:12:42.933854447
StockP,301.5,818.24,125.77,478.71,2025-06-21 21:50:31.433854447
StockX,545.46,875.27,18.01,829.78,2025-06-21 22:28:20.433854447
StockJ,305.99,741.54,3.07,535.94,2025-06-21 23:06:09.933854447
StockQ,463.12,620.44,331.83,543.36,2025-06-21 23:43:59.933854447
StockW,616.14,988.39,111.06,726.02,2025-06-22 00:21:50.433854447
StockP,732.59,916.98,22.23,793.95,2025-06-22 00:59:41.433854447
StockF,708.7,826.01,324.67,788.89,2025-06-22 01:37:32.933854447
StockP,380.07,824.48,288.32,753.47,2025-06-22 02:15:24.933854447
StockD,459.81,770.42,154.73,647.54,2025-06-22 02:53:17.433854447
StockR,656.51,845.35,301.42,782.16,2025-06-22 03:31:10.433854447
StockB,285.77,990.14,186.56,556.07,2025-06-22 04:09:03.933854447
StockZ,732.93,894.03,471.99,882.88,2025-06-22 04:46:57.933854447
StockN,402.11,594.93,353.22,547.1,2025-06-22 05:24:52.433854447
StockF,508.82,619.36,191.31,520.39,2025-06-22 06:02:47.433854447
StockS,264.66,963.85,98.41,690,2025-06-22 06:40:42.933854447
StockO,79.02,343.58,59.6,303.95,2025-06-22 07:18:38.933854447
StockK,216.69,952.75,108.93,562.54,2025-06-22 07:56:35.433854447
StockN,283.56,919.49,92.56,829.72,2025-06-22 08:34:32.433854447
StockU,248.1,880.67,83.61,815.51,2025-06-22 09:12:29.933854447
StockF,436.89,863.46,412.94,747.64,2025-06-22 09:50:27.933854447
StockH,177.06,884.67,14.48,817.71,2025-06-22 10:28:26.433854447
StockG,521.98,903.18,149.95,743.51,2025-06-22 11:06:25.433854447
StockS,672.61,943.21,77.97,733.63,2025-06-22 11:44:24.933854447
StockV,423.93,861.99,122.26,500.46,2025-06-22 12:22:24.933854447
StockN,411.36,716.89,297.78,684.2,2025-06-22 13:00:25.433854447
StockC,82.24,374.8,73.28,346.82,2025-06-22 13:38:26.433854447
StockJ,549.23,757.05,212.21,640.63,2025-06-22 14:16:27.933854447
StockV,237.91,919.81,164.4,853.72,2025-06-22 14:54:29.933854447
StockF,195.09,870.18,3.33,422.28,2025-06-22 15:32:32.433854447
StockB,271.22,971.2,143.3,384.75,2025-06-22 16:10:35.433854447
StockB,411.66,982.68,358.66,690.8,2025-06-22 16:48:38.933854447
StockP,243.21,782.53,42.98,695.6,2025-06-22 17:26:42.933854447
StockK,401.72,761.57,42.23,467.04,2025-06-22 18:04:47.433854447
StockH,170.76,402,42.3,296.55,2025-06-22 18:42:52.433854447
StockM,494.77,830.69,223.96,653.89,2025-06-22 19:20:57.933854447
StockO,358.77,941.8,241.4,373.38,2025-06-22 19:59:03.933854447
StockX,696.83,905.05,414.02,741.36,2025-06-22 20:37:10.433854447
StockS,228.09,903.79,64.36,370.34,2025-06-22 21:15:17.433854447
StockT,290.31,799.38,89.8,528.84,2025-06-22 21:53:24.933854447
StockT,230.55,671.4,199.11,495.04,2025-06-22 22:31:32.933854447
StockK,652.04,813.22,432.84,734.58,2025-06-22 23:09:41.433854447
StockU,464.29,834.66,429.37,777.04,2025-06-22 23:47:50.433854447
StockB,212.1,381.73,163.79,218.21,2025-06-23 00:25:59.933854447
StockP,568.15,834.09,201.11,780.59,2025-06-23 01:04:09.933854447
StockQ,663.74,949.07,596.25,735.1,2025-06-23 01:42:20.433854447
StockX,609.47,868.23,454,823.56,2025-06-23 02:20:31.433854447
StockE,288.41,661.63,209.01,481.27,2025-06-23 02:58:42.933854447
StockE,459.56,924.75,69.27,887.59,2025-06-23 03:36:54.933854447
StockO,299.09,821.59,90.84,564.97,2025-06-23 04:15:07.433854447
StockU,331.12,886.82,14.5,414.13,2025-06-23 04:53:20.433854447
StockP,475.37,674.49,370.07,547.4,2025-06-23 05:31:33.933854447
StockE,597.53,944.54,15.48,925,2025-06-23 06:09:47.933854447
StockA,646.14,995.73,609.9,783.99,2025-06-23 06:48:02.433854447
StockI,215.77,569.04,85.23,344.07,2025-06-23 07:26:17.433854447
StockW,478.99,989.68,52.04,613.48,2025-06-23 08:04:32.933854447
StockF,460.83,567.58,120.41,516.6,2025-06-23 08:42:48.933854447
StockD,261.12,939.19,171.16,584.3,2025-06-23 09:21:05.433854447
StockG,617.51,938.69,477.31,638.6,2025-06-23 09:59:22.433854447
StockO,365.56,915.65,213.66,844.37,2025-06-23 10:37:39.933854447
StockW,531.02,953.65,126.96,864.2,2025-06-23 11:15:57.933854447
StockR,150.48,980.82,62.35,354.51,2025-06-23 11:54:16.433854447
StockA,189.13,382.84,178.65,336.1,2025-06-23 12:32:35.433854447
StockW,200.36,352.79,185.91,339.93,2025-06-23 13:10:54.933854447
StockQ,447.77,929.81,381.89,683.65,2025-06-23 13:49:14.933854447
StockA,329.41,960.39,79.02,958.54,2025-06-23 14:27:35.433854447
StockV,668.44,987.39,322.72,969.82,2025-06-23 15:05:56.433854447
StockL,514.19,640.26,54.79,533.26,2025-06-23 15:44:17.933854447
StockC,96.43,701.21,71.29,156.34,2025-06-23 16:22:39.933854447
StockT,377.19,591.35,351.67,448.29,2025-06-23 17:01:02.433854447
StockI,680.13,961,459.49,955.81,2025-06-23 17:39:25.433854447
StockO,257.94,843.75,99.93,802.77,2025-06-23 18:17:48.933854447
StockX,407.19,890.63,198.31,818.12,2025-06-23 18:56:12.933854447
StockN,552.87,826.95,77.85,683.66,2025-06-23 19:34:37.433854447
StockS,166.5,805.16,83.94,597.38,2025-06-23 20:13:02.433854447
StockS,248.38,926.97,226.54,687.35,2025-06-23 20:51:27.933854447
StockI,396.45,950.48,367.56,943.32,2025-06-23 21:29:53.933854447
StockP,754.11,975.82,70.29,776.49,2025-06-23 22:08:20.433854447
StockP,596.72,709.42,224,622.19,2025-06-23 22:46:47.433854447
StockN,631.1,813.87,77.06,631.66,2025-06-23 23:25:14.933854447
StockZ,695.71,959.83,307.52,876.64,2025-06-24 00:03:42.933854447
StockZ,171.37,634.26,27.29,328.72,2025-06-24 00:42:11.433854447
StockA,193.04,869.35,40.32,429.38,2025-06-24 01:20:40.433854447
StockS,557.17,979.94,231.85,856.75,2025-06-24 01:59:09.933854447
StockJ,641.68,925.5,377.14,777.82,2025-06-24 02:37:39.933854447
StockU,297.73,678.11,153.34,591.73,2025-06-24 03:16:10.433854447
StockG,230.21,804.92,81.61,550.43,2025-06-24 03:54:41.433854447
StockI,367.18,901.27,223.79,877.06,2025-06-24 04:33:12.933854447
StockA,322.37,906.79,154.64,814.27,2025-06-24 05:11:44.933854447
StockW,53.73,841.97,30.92,746.37,2025-06-24 05:50:17.433854447
StockB,840.82,975.68,403.23,884.35,2025-06-24 06:28:50.433854447
StockF,195.04,397.2,100.36,387.69,2025-06-24 07:07:23.933854447
StockK,398.5,594.28,346.51,410.9,2025-06-24 07:45:57.933854447
StockE,486.47,952.09,333.66,712.49,2025-06-24 08:24:32.433854447
StockV,591.35,989.33,446.16,856.68,2025-06-24 09:03:07.433854447
StockB,206.64,597.55,196.44,334.18,2025-06-24 09:41:42.933854447
StockN,394.79,878.01,220.5,631.18,2025-06-24 10:20:18.933854447
StockE,672.99,844.64,2.59,720.98,2025-06-24 10:58:55.433854447
StockK,811.34,992.94,164.33,899.13,2025-06-24 11:37:32.433854447
StockE,636.69,988.06,632.5,815.91,2025-06-24 12:16:09.933854447
StockE,532.75,871.23,387.07,745.15,2025-06-24 12:54:47.933854447
StockI,232.47,746.2,87.88,267.58,2025-06-24 13:33:26.433854447
StockU,439.77,890.14,104.87,684.33,2025-06-24 14:12:05.433854447
StockH,347.28,561.27,295.46,355.33,2025-06-24 14:50:44.933854447
StockM,487.88,926.42,73.09,521.67,2025-06-24 15:29:24.933854447
StockD,463.09,910.36,46.87,771.05,2025-06-24 16:08:05.433854447
StockH,260.62,999.73,166.07,990.12,2025-06-24 16:46:46.433854447
StockZ,202.7,826.86,1.8,340.01,2025-06-24 17:25:27.933854447
StockK,688.01,735.39,346.61,708.47,2025-06-24 18:04:09.933854447
StockP,15.66,508.67,11.43,354.57,2025-06-24 18:42:52.433854447
StockB,176.82,515.94,95.18,388.51,2025-06-24 19:21:35.433854447
StockX,299.87,820.49,85.9,654.24,2025-06-24 20:00:18.933854447
StockW,68.96,885.64,33.57,518.36,2025-06-24 20:39:02.933854447
StockL,577.52,711.83,571.2,680.36,2025-06-24 21:17:47.433854447
StockR,732.46,944.6,617.12,775.15,2025-06-24 21:56:32.433854447
StockF,438.2,960.55,65.14,724.14,2025-06-24 22:35:17.933854447
StockG,146.4,771.23,77.29,669.25,2025-06-24 23:14:03.933854447
StockN,261.48,506.14,93.68,450.69,2025-06-24 23:52:50.433854447
StockC,284.94,853.42,216.17,774.2,2025-06-25 00:31:37.433854447
StockE,513.1,533.2,292.72,522.66,2025-06-25 01:10:24.933854447
StockZ,500.34,834.39,329.13,501.21,2025-06-25 01:49:12.933854447
StockE,129.91,992.43,15.52,984.54,2025-06-25 02:28:01.433854447
StockF,466.57,923.97,7.28,903.61,2025-06-25 03:06:50.433854447
StockM,674.27,934.37,234.99,805.64,2025-06-25 03:45:39.933854447
StockT,325.51,802.56,145.92,421.33,2025-06-25 04:24:29.933854447
StockH,350.4,858.57,85.13,586.74,2025-06-25 05:03:20.433854447
StockR,375.08,806.19,337.04,731.81,2025-06-25 05:42:11.433854447
StockQ,333.71,929.16,239.15,631.24,2025-06-25 06:21:02.933854447
StockZ,360.46,501.58,213.44,492.52,2025-06-25 06:59:54.933854447
StockH,493.93,799.42,173.31,639.47,2025-06-25 07:38:47.433854447
StockB,475.71,705,97.25,696.45,2025-06-25 08:17:40.433854447
StockW,921.72,958.68,311.53,954.31,2025-06-25 08:56:33.933854447
StockC,411.78,792.04,110.81,738.95,2025-06-25 09:35:27.933854447
StockA,610.24,982.77,465.3,637.33,2025-06-25 10:14:22.433854447
StockI,477.96,659.05,139.73,607.79,2025-06-25 10:53:17.433854447
StockI,107.72,568.14,75.43,324.13,2025-06-25 11:32:12.933854447
StockS,495.97,879.78,303.51,771.37,2025-06-25 12:11:08.933854447
StockG,216.28,925.92,22.76,467.4,2025-06-25 12:50:05.433854447
StockQ,187.1,979.03,113.59,361.09,2025-06-25 13:29:02.433854447
StockF,592.27,810.97,279.94,636.59,2025-06-25 14:07:59.933854447
StockT,306.21,933.33,1.9,521.43,2025-06-25 14:46:57.933854447
StockY,762.25,966,523.42,876.05,2025-06-25 15:25:56.433854447
StockR,326.19,816.57,276.45,539.24,2025-06-25 16:04:55.433854447
StockD,297.06,746.59,17.33,503.26,2025-06-25 16:43:54.933854447
StockF,269.14,798.7,184.7,752.99,2025-06-25 17:22:54.933854447
StockI,122.25,701.7,81.48,583.39,2025-06-25 18:01:55.433854447
StockH,520.01,876.57,199.97,756.12,2025-06-25 18:40:56.433854447
StockE,340.82,804.95,7.51,675.85,2025-06-25 19:19:57.933854447
StockC,337.36,846.67,276.08,657.33,2025-06-25 19:58:59.933854447
StockI,441.39,875.08,359.09,648.39,2025-06-25 20:38:02.433854447
StockT,230.45,356,224.94,247.14,2025-06-25 21:17:05.433854447
StockV,603.98,731.74,191.75,709.86,2025-06-25 21:56:08.933854447
StockQ,343.49,409.41,37.24,389.89,2025-06-25 22:35:12.933854447
StockS,552.04,924.74,323.86,770.98,2025-06-25 23:14:17.433854447
StockB,27.88,334,5.52,240.87,2025-06-25 23:53:22.433854447
StockS,435.25,796.32,340.95,462.11,2025-06-26 00:32:27.933854447
StockS,426.19,716.25,86,589.21,2025-06-26 01:11:33.933854447
StockG,313.31,892.25,181.84,738.59,2025-06-26 01:50:40.433854447
StockK,352.72,798.79,75.22,529.5,2025-06-26 02:29:47.433854447
StockQ,520.58,903.09,483.42,719.48,2025-06-26 03:08:54.933854447
StockT,399.48,603.64,24.87,551.85,2025-06-26 03:48:02.933854447
StockO,285.45,877.23,280.51,399.24,2025-06-26 04:27:11.433854447
StockN,352.68,931.13,29.97,764.38,2025-06-26 05:06:20.433854447
StockC,516.86,630.15,112.31,591.74,2025-06-26 05:45:29.933854447
StockX,533.09,723.97,56.03,571.67,2025-06-26 06:24:39.933854447
StockM,450.37,508.28,256.91,462.86,2025-06-26 07:03:50.433854447
StockT,143.57,853.87,7.47,693.57,2025-06-26 07:43:01.433854447
StockN,398.91,843.82,327.13,694.94,2025-06-26 08:22:12.933854447
StockQ,400.56,668.52,338.88,401.49,2025-06-26 09:01:24.933854447
StockW,445.29,649.27,165.97,581.24,2025-06-26 09:40:37.433854447
StockR,37.24,582.76,20.64,145.56,2025-06-26 10:19:50.433854447
StockF,740.38,905.03,502.7,765.76,2025-06-26 10:59:03.933854447
StockN,239,950.27,198.73,513.4,2025-06-26 11:38:17.933854447
StockU,347.36,890.02,299.48,554.57,2025-06-26 12:17:32.433854447
StockZ,203.78,924.63,43,488.9,2025-06-26 12:56:47.433854447
StockG,95.71,171.62,49.36,155.04,2025-06-26 13:36:02.933854447
StockV,637.86,853.61,579.38,789.56,2025-06-26 14:15:18.933854447
StockX,552.78,962.01,32.09,734.33,2025-06-26 14:54:35.433854447
StockF,472.99,701.23,312.56,530.8,2025-06-26 15:33:52.433854447
StockY,183.01,782.96,81.32,459.32,2025-06-26 16:13:09.933854447
StockF,530.31,985.75,98.21,944.47,2025-06-26 16:52:27.933854447
StockP,706.76,749.27,434.81,727.58,2025-06-26 17:31:46.433854447
StockW,389.57,773.66,301.94,623.8,2025-06-26 18:11:05.433854447
StockF,476.45,853.51,434.86,616.18,2025-06-26 18:50:24.933854447
StockH,628.12,956.01,385.64,883.31,2025-06-26 19:29:44.933854447
StockF,365.92,709.11,116.25,695.91,2025-06-26 20:09:05.433854447
StockR,28.17,240.88,2.33,48.42,2025-06-26 20:48:26.433854447
StockQ,500.25,760.26,53.81,673.78,2025-06-26 21:27:47.933854447
StockZ,549.29,803.59,162.66,550.1,2025-06-26 22:07:09.933854447
StockR,702.54,887.44,357.23,880.49,2025-06-26 22:46:32.433854447
StockQ,343.32,865.54,44.51,463.68,2025-06-26 23:25:55.433854447
StockF,219.26,608.79,44.5,535.56,2025-06-27 00:05:18.933854447
StockO,240.27,918.58,61.96,575.99,2025-06-27 00:44:42.933854447
StockJ,417.87,655.72,248.64,501.62,2025-06-27 01:24:07.433854447
StockI,370.03,520.34,272,467.09,2025-06-27 02:03:32.433854447
StockG,216.15,985.02,165.46,460.39,2025-06-27 02:42:57.933854447
StockH,30.09,552.28,2.47,211.31,2025-06-27 03:22:23.933854447
StockS,468.24,785.08,446.11,717.94,2025-06-27 04:01:50.433854447
StockG,461.36,905.84,288.29,520.7,2025-06-27 04:41:17.433854447
StockD,311.46,486.65,299.94,392.64,2025-06-27 05:20:44.933854447
StockV,516.07,868.42,262.59,668.3,2025-06-27 06:00:12.933854447
StockP,324.04,525.34,256.77,369.04,2025-06-27 06:39:41.433854447
StockB,296.68,924.11,250.35,329.44,2025-06-27 07:19:10.433854447
StockW,351.4,579.63,321.38,529.34,2025-06-27 07:58:39.933854447
StockR,37.79,899.45,30.84,751.89,2025-06-27 08:38:09.933854447
StockP,642.55,896.3,145.55,689.88,2025-06-27 09:17:40.433854447
StockB,364.91,938.53,321.27,552.66,2025-06-27 09:57:11.433854447
StockV,372.42,785.87,258.95,728.88,2025-06-27 10:36:42.933854447
StockV,519.13,962.63,518.86,823.19,2025-06-27 11:16:14.933854447
StockM,174.98,969.86,168.07,810.55,2025-06-27 11:55:47.433854447
StockP,370.46,863.89,67.97,373.42,2025-06-27 12:35:20.433854447
StockG,293.62,588.8,88.32,437.72,2025-06-27 13:14:53.933854447
StockB,291.49,698.78,81.01,628.46,2025-06-27 13:54:27.933854447
StockO,524.29,787.09,407.31,780.85,2025-06-27 14:34:02.433854447
StockC,852.13,942.28,295.78,896.1,2025-06-27 15:13:37.433854447
StockM,569.82,928.01,54.95,770.03,2025-06-27 15:53:12.933854447
StockG,391.23,590.13,148.72,551.97,2025-06-27 16:32:48.933854447
StockG,73.29,790.73,33.53,326.33,2025-06-27 17:12:25.433854447
StockX,647.75,803.71,285.5,694.86,2025-06-27 17:52:02.433854447
StockW,613.62,785.1,524.66,616.85,2025-06-27 18:31:39.933854447
StockD,595.69,754.15,421.09,751.51,2025-06-27 19:11:17.933854447
StockY,65.67,132.16,20.96,104.35,2025-06-27 19:50:56.433854447
StockY,505.07,620.15,482.74,551.59,2025-06-27 20:30:35.433854447
StockO,131.87,869.02,10.95,586.62,2025-06-27 21:10:14.933854447
StockT,422.82,839.03,293.33,632.06,2025-06-27 21:49:54.933854447
StockP,588.79,801.28,49.8,683.14,2025-06-27 22:29:35.433854447
StockE,288.16,477.83,181.21,472,2025-06-27 23:09:16.433854447
StockT,438.57,686.8,122.51,598.27,2025-06-27 23:48:57.933854447
StockE,422.97,977.49,178.44,773.27,2025-06-28 00:28:39.933854447
StockI,501.19,820.67,365.6,677.16,2025-06-28 01:08:22.433854447
StockG,47.31,697.07,22.85,284.06,2025-06-28 01:48:05.433854447
StockQ,656.45,980.95,346.68,703.4,2025-06-28 02:27:48.933854447
StockX,474.06,705.68,135.09,697.39,2025-06-28 03:07:32.933854447
StockY,173.85,380.91,57.58,350.34,2025-06-28 03:47:17.433854447
StockJ,483.76,680.14,353.39,644.43,2025-06-28 04:27:02.433854447
StockW,796.68,978.91,618.42,918.67,2025-06-28 05:06:47.933854447
StockM,559.59,723.12,396.93,638.79,2025-06-28 05:46:33.933854447
StockI,378.62,708.52,134.84,514.18,2025-06-28 06:26:20.433854447
StockN,433.09,954.68,369.41,783.91,2025-06-28 07:06:07.433854447
StockA,379.07,562.83,188.94,533.73,2025-06-28 07:45:54.933854447
StockJ,175.37,558.98,41.63,545.17,2025-06-28 08:25:42.933854447
StockF,628.34,813.26,539.55,775.96,2025-06-28 09:05:31.433854447
StockF,658.82,953.3,143.71,699.29,2025-06-28 09:45:20.433854447
StockP,375.05,814.37,179.96,676.79,2025-06-28 10:25:09.933854447
StockW,560.83,618.85,46.94,582.06,2025-06-28 11:04:59.933854447
StockS,634.9,694.41,222.62,644.42,2025-06-28 11:44:50.433854447
StockR,227.98,952.94,74.9,262.11,2025-06-28 12:24:41.433854447
StockD,262.38,791,94.99,616.16,2025-06-28 13:04:32.933854447
StockV,610.84,869.61,432.55,710.95,2025-06-28 13:44:24.933854447
StockB,366.44,976.17,115.44,726.97,2025-06-28 14:24:17.433854447
StockW,249.95,875.14,238.14,744.91,2025-06-28 15:04:10.433854447
StockZ,592.23,764.93,234.66,689.83,2025-06-28 15:44:03.933854447
StockG,510.59,948.53,469.48,834.34,2025-06-28 16:23:57.933854447
StockS,535.2,854.54,26.62,786.4,2025-06-28 17:03:52.433854447
StockL,199.31,353.24,105.58,228.72,2025-06-28 17:43:47.433854447
StockN,87.35,847.6,7.67,783.49,2025-06-28 18:23:42.933854447
StockJ,667.61,882.83,171.15,834.21,2025-06-28 19:03:38.933854447
StockP,571.45,777,73.23,668.78,2025-06-28 19:43:35.433854447
StockX,492.13,623.52,239.74,570.7,2025-06-28 20:23:32.433854447
StockX,237.22,800.71,64.43,439.43,2025-06-28 21:03:29.933854447
StockV,57.22,873.81,1.78,542.5,2025-06-28 21:43:27.933854447
StockR,656.66,982.58,291.19,689.23,2025-06-28 22:23:26.433854447
StockX,257.74,856.92,247.89,379.3,2025-06-28 23:03:25.433854447
StockY,498.01,668.08,104.6,597.85,2025-06-28 23:43:24.933854447
StockP,340.4,657.43,328.37,386.88,2025-06-29 00:23:24.933854447
StockQ,267.9,748.33,86.58,371.08,2025-06-29 01:03:25.433854447
StockI,222.05,326.95,108.72,326.29,2025-06-29 01:43:26.433854447
